id,timestamp,method,path,status,size,user_agent,geoip_country,geoip_city,device_type,ip
778,2024-08-17 23:49:26,DELETE,/home,301,966,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Japan,Port Kevinville,Desktop,142.62.125.66
779,2024-08-17 23:54:02,DELETE,/services.html,500,3669,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",South Georgia and the South Sandwich Islands,West Carolinemouth,Tablet,209.136.122.189
780,2024-08-17 23:58:42,PUT,/login,200,2053,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",British Virgin Islands,North Angelborough,Desktop,216.153.27.114
781,2024-08-18 00:02:44,PUT,/contact.html,302,1017,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Norway,Jasonville,Desktop,71.143.43.95
782,2024-08-18 00:05:36,PUT,/login,500,3633,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Jersey,Lauraberg,Tablet,54.209.230.165
783,2024-08-18 00:08:25,PUT,/login,301,1324,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Greece,Heathertown,Tablet,192.126.232.19
784,2024-08-18 00:09:24,GET,/about.html,200,2796,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Cameroon,Ruthberg,Desktop,151.221.114.184
785,2024-08-18 00:11:28,GET,/home,404,4514,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Marshall Islands,East Rose,Desktop,207.102.95.188
786,2024-08-18 00:15:30,PUT,/about.html,500,1349,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",United States Virgin Islands,North Meganland,Desktop,138.35.252.132
787,2024-08-18 00:20:13,PUT,/login,200,3619,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Martinique,New Matthew,Desktop,153.66.231.231
788,2024-08-18 00:22:47,GET,/about.html,200,359,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",New Caledonia,Darrenberg,Tablet,202.126.197.85
789,2024-08-18 00:24:00,GET,/services.html,301,579,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",French Southern Territories,Port Alexandriaville,Desktop,154.138.28.199
790,2024-08-18 00:25:24,PUT,/products.html,301,4818,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Botswana,Ferrelltown,Desktop,152.97.180.45
791,2024-08-18 00:29:15,POST,/about.html,200,1237,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Madagascar,Hardyfurt,Tablet,221.49.17.79
792,2024-08-18 00:30:56,PUT,/products.html,302,2795,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Guyana,South Luistown,Desktop,105.51.146.69
793,2024-08-18 00:32:49,DELETE,/login,301,4486,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Pakistan,Wagnerton,Tablet,126.97.15.218
794,2024-08-18 00:33:06,GET,/services.html,301,1316,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",El Salvador,North Deborah,Desktop,221.122.146.202
795,2024-08-18 00:35:04,GET,/login,301,4320,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Angola,Amandaton,Desktop,221.222.250.63
796,2024-08-18 00:38:24,GET,/services.html,302,3232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Bahrain,Andrewborough,Desktop,180.101.105.96
797,2024-08-18 00:39:33,POST,/contact.html,301,1898,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",France,Stephanieland,Tablet,137.213.235.36
798,2024-08-18 00:39:58,GET,/login,301,1173,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Moldova,Port Sherylbury,Tablet,193.71.221.12
799,2024-08-18 00:44:33,POST,/services.html,200,2824,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Pitcairn Islands,Lake Tara,Desktop,218.117.255.121
800,2024-08-18 00:49:10,DELETE,/services.html,301,4471,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Belarus,North Triciatown,Tablet,98.222.17.222
801,2024-08-18 00:50:16,DELETE,/products.html,302,1682,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Sweden,Williefurt,Tablet,168.249.253.121
802,2024-08-18 00:54:14,DELETE,/about.html,301,4450,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Greece,East Deniseburgh,Desktop,197.208.36.38
803,2024-08-18 00:55:08,PUT,/products.html,200,2940,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Isle of Man,West Paulhaven,Tablet,170.91.65.46
804,2024-08-18 00:57:58,POST,/services.html,404,4332,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Albania,New Tamara,Desktop,94.141.24.127
805,2024-08-18 01:01:35,GET,/products.html,302,2879,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Morocco,East Mary,Desktop,193.142.134.244
806,2024-08-18 01:02:37,PUT,/contact.html,200,1366,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Trinidad and Tobago,New Kennethfort,Desktop,158.203.206.161
807,2024-08-18 01:02:49,GET,/about.html,500,4915,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Hungary,Lopezton,Desktop,164.216.53.20
808,2024-08-18 01:06:41,DELETE,/services.html,500,4615,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Iran,Gregoryshire,Tablet,101.186.61.216
809,2024-08-18 01:10:22,DELETE,/products.html,404,3932,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Vincent and the Grenadines,West Alexanderstad,Desktop,170.154.1.215
810,2024-08-18 01:12:32,DELETE,/about.html,302,2646,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Latvia,Butlerview,Desktop,193.21.114.143
811,2024-08-18 01:15:29,DELETE,/products.html,301,3624,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Maldives,Lake John,Desktop,216.207.179.226
812,2024-08-18 01:18:22,DELETE,/services.html,500,1016,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Antarctica (the territory South of 60 deg S),Ryanstad,Desktop,91.195.40.5
813,2024-08-18 01:20:38,GET,/login,500,2644,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Dominican Republic,North Melanie,Desktop,42.154.20.136
814,2024-08-18 01:24:19,POST,/home,302,4594,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Belgium,Heidishire,Desktop,220.192.134.166
815,2024-08-18 01:24:22,POST,/about.html,500,3570,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Tunisia,Christopherborough,Desktop,197.44.40.177
816,2024-08-18 01:25:33,POST,/login,200,2947,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Belarus,Riosfort,Desktop,216.141.8.207
817,2024-08-18 01:27:37,PUT,/about.html,404,3121,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Cote d'Ivoire,South Johnny,Tablet,178.233.243.227
818,2024-08-18 01:32:28,PUT,/services.html,500,3981,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Australia,Deanchester,Desktop,146.3.19.30
819,2024-08-18 01:35:59,POST,/products.html,301,3295,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Niue,Smithview,Desktop,52.119.122.172
820,2024-08-18 01:38:06,PUT,/about.html,500,3160,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Israel,New Courtney,Tablet,223.108.7.48
821,2024-08-18 01:41:36,POST,/contact.html,302,2907,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Sudan,Lake Billystad,Desktop,169.208.145.34
822,2024-08-18 01:43:29,POST,/services.html,301,3113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Reunion,South Tammy,Desktop,95.81.234.143
823,2024-08-18 01:45:49,DELETE,/services.html,301,3666,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",North Macedonia,Christopherstad,Tablet,211.239.72.104
824,2024-08-18 01:49:26,DELETE,/services.html,301,426,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Solomon Islands,North Angelaberg,Tablet,163.36.30.115
825,2024-08-18 01:54:00,PUT,/about.html,404,3485,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Guadeloupe,Sarahbury,Desktop,91.22.240.92
826,2024-08-18 01:57:51,POST,/contact.html,301,4670,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Niger,Richardsonview,Tablet,217.77.205.196
827,2024-08-18 01:59:57,DELETE,/contact.html,302,610,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Germany,Joshuaville,Desktop,116.129.116.248
828,2024-08-18 02:01:52,PUT,/contact.html,301,745,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Latvia,East Derrick,Desktop,5.211.32.72
829,2024-08-18 02:05:40,PUT,/home,302,923,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Poland,New David,Desktop,158.193.151.244
830,2024-08-18 02:07:15,PUT,/contact.html,302,3747,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Denmark,Montgomerystad,Desktop,207.146.36.102
831,2024-08-18 02:11:57,GET,/home,302,1690,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Micronesia,Lake Tiffany,Tablet,99.136.211.171
832,2024-08-18 02:15:53,GET,/home,302,927,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Somalia,Jaredtown,Tablet,203.13.239.32
833,2024-08-18 02:19:46,POST,/home,302,2629,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Canada,South Cynthia,Desktop,138.64.240.201
834,2024-08-18 02:20:14,PUT,/products.html,301,1235,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Malta,Haneyberg,Tablet,142.154.67.112
835,2024-08-18 02:22:36,DELETE,/services.html,302,3456,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Christmas Island,South Amyland,Desktop,28.45.180.211
836,2024-08-18 02:24:56,GET,/about.html,302,4652,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Suriname,New Jeffrey,Tablet,192.126.147.84
837,2024-08-18 02:29:34,GET,/login,301,2550,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Suriname,Larsonton,Desktop,148.93.159.103
838,2024-08-18 02:32:04,POST,/services.html,301,4928,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Ireland,Murrayville,Tablet,217.162.100.131
839,2024-08-18 02:34:58,DELETE,/services.html,301,1762,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Antigua and Barbuda,Pruittchester,Desktop,217.46.106.5
840,2024-08-18 02:35:33,POST,/products.html,302,1932,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Cambodia,South Deanna,Desktop,63.44.193.237
841,2024-08-18 02:36:58,POST,/services.html,200,1936,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Cambodia,North Sean,Desktop,139.71.187.127
842,2024-08-18 02:39:07,DELETE,/contact.html,200,4253,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Bahrain,West Sarahmouth,Desktop,169.203.116.182
843,2024-08-18 02:39:31,POST,/home,404,3140,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",San Marino,Robinsonborough,Desktop,208.163.103.163
844,2024-08-18 02:40:38,POST,/services.html,500,3209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Moldova,West Christine,Desktop,100.170.201.10
845,2024-08-18 02:41:42,PUT,/about.html,500,3212,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Italy,Stantonburgh,Tablet,185.1.96.27
846,2024-08-18 02:42:38,PUT,/home,500,2980,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Guinea,New Sean,Tablet,32.48.241.247
847,2024-08-18 02:46:28,GET,/services.html,301,2335,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Palestinian Territory,Meghanland,Desktop,191.174.104.201
848,2024-08-18 02:49:54,GET,/services.html,302,653,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Northern Mariana Islands,Port Barbara,Tablet,22.6.195.216
849,2024-08-18 02:51:32,POST,/home,200,468,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Sudan,New Sheila,Tablet,74.228.134.10
850,2024-08-18 02:55:34,DELETE,/services.html,302,1453,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Niue,Lake Deanna,Desktop,210.39.70.89
851,2024-08-18 02:57:03,GET,/home,302,1125,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Macao,Amandaborough,Tablet,204.197.142.18
852,2024-08-18 02:57:27,PUT,/login,404,2857,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Niue,Villanuevafort,Desktop,210.201.24.92
853,2024-08-18 03:01:48,PUT,/contact.html,301,3001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Iran,North Edwardborough,Tablet,53.135.185.145
854,2024-08-18 03:06:02,POST,/products.html,500,1781,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Moldova,Garyfurt,Desktop,217.4.189.109
855,2024-08-18 03:06:20,PUT,/home,302,1966,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Saint Lucia,Hermanhaven,Tablet,31.38.246.159
856,2024-08-18 03:10:05,DELETE,/products.html,301,843,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Tokelau,North Annachester,Desktop,216.49.185.121
857,2024-08-18 03:13:06,POST,/services.html,200,3833,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Armenia,Greenmouth,Desktop,207.32.191.218
858,2024-08-18 03:16:15,POST,/contact.html,500,4197,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Kenya,Wilsonmouth,Tablet,202.188.179.179
859,2024-08-18 03:19:45,POST,/about.html,301,1945,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Belize,Haneystad,Desktop,142.74.108.233
860,2024-08-18 03:20:35,POST,/services.html,404,3018,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",El Salvador,Brendaberg,Desktop,162.169.160.238
861,2024-08-18 03:23:38,POST,/home,200,4913,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Isle of Man,Johnside,Tablet,187.156.52.171
862,2024-08-18 03:24:58,POST,/home,200,672,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",New Zealand,Russellstad,Desktop,148.36.127.70
863,2024-08-18 03:29:50,GET,/contact.html,200,3101,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",North Macedonia,South Dennistown,Desktop,156.253.34.147
864,2024-08-18 03:34:23,POST,/services.html,302,1000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",New Zealand,Ritaborough,Tablet,125.33.144.3
865,2024-08-18 03:37:29,DELETE,/home,302,317,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Lesotho,Velazquezport,Desktop,11.56.160.181
866,2024-08-18 03:42:02,POST,/about.html,404,3900,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Nicaragua,Wilsonport,Desktop,200.147.110.17
867,2024-08-18 03:44:05,PUT,/home,301,3561,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Cuba,Lake Michaelchester,Tablet,155.195.164.32
868,2024-08-18 03:45:41,DELETE,/contact.html,404,3059,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Liechtenstein,North Linda,Desktop,215.131.134.246
869,2024-08-18 03:46:49,POST,/services.html,302,2136,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Bouvet Island (Bouvetoya),Bradfordhaven,Desktop,220.108.220.140
870,2024-08-18 03:47:04,PUT,/login,302,2082,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Panama,West Misty,Tablet,84.71.116.229
871,2024-08-18 03:51:16,PUT,/home,500,2281,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Norway,East Lance,Desktop,183.127.30.26
872,2024-08-18 03:53:28,GET,/about.html,404,3982,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Pierre and Miquelon,Port Andrew,Desktop,22.194.20.87
873,2024-08-18 03:57:40,POST,/services.html,302,1207,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Australia,South Bryan,Desktop,71.253.168.166
874,2024-08-18 04:02:01,PUT,/products.html,301,2892,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Djibouti,Lisamouth,Desktop,122.224.148.83
875,2024-08-18 04:05:10,DELETE,/home,200,3534,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Turkmenistan,Mooreburgh,Desktop,142.186.184.192
876,2024-08-18 04:05:46,PUT,/home,404,944,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Saint Martin,New Christopher,Desktop,185.56.102.226
877,2024-08-18 04:08:30,GET,/about.html,200,738,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Austria,Donnafurt,Desktop,167.224.118.93
878,2024-08-18 04:09:56,DELETE,/contact.html,301,3366,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Israel,Wendyview,Desktop,136.18.226.64
879,2024-08-18 04:12:54,PUT,/about.html,301,2075,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Portugal,Lake Susan,Desktop,197.120.190.231
880,2024-08-18 04:17:54,DELETE,/home,302,2301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Lebanon,North Karen,Desktop,170.251.60.31
881,2024-08-18 04:18:35,GET,/products.html,301,4357,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Ireland,East Abigail,Desktop,137.202.115.193
882,2024-08-18 04:19:08,PUT,/contact.html,200,4334,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Albania,East Dominiquefurt,Desktop,13.118.190.203
883,2024-08-18 04:22:24,PUT,/login,500,612,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",Madagascar,Port Hunterchester,Tablet,179.13.155.103
884,2024-08-18 04:26:24,GET,/contact.html,200,4670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",Rwanda,Alexanderchester,Desktop,62.138.147.203
885,2024-08-18 04:27:38,PUT,/login,404,1538,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",Finland,Danielbury,Desktop,210.30.253.0
